"scrape_date", "scrape_time", "name", "capacity", "count", "time"
"2022-09-13", "16:15:36", "Big Rock Bond", "200", "47", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "Big Rock Hub", "200", "25", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "Yonder", "120", "35", "Last updated: now (5:14 PM)"
"2022-09-13", "16:15:36", "Beacon", "190", "43", "Last updated: now (5:14 PM)"
"2022-09-13", "16:15:36", "Roc-Bloc", "150", "48", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "Boulder Hut", "0", "0", ""
"2022-09-13", "16:15:36", "The Climbing Experience", "150", "40", "Last updated: 5 mins ago (10:10 AM)"
"2022-09-13", "16:15:36", "Pinnacle Northampton", "50", "13", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "16:15:36", "Liverpool Matchworks", "200", "54", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "16:15:36", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "16:15:36", "The Climbing Hangar Exeter", "200", "51", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "The Hangar Liverpool", "275", "78", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "Redpoint Worcester", "250", "35", "Last updated: 2 mins ago (4:13 PM)"
"2022-09-13", "16:15:36", "Volume1", "150", "40", "Last updated: now (5:15 PM)"
"2022-09-13", "16:15:36", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "16:15:36", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "17:15:35", "Oakwood", "0", "0", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "BethWall Green", "150", "38", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "CanaryWall", "100", "21", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "CroyWall", "140", "16", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "HarroWall", "500", "62", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "RavensWall", "150", "44", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "VauxWall East", "140", "64", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "VauxWall West", "150", "65", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Foundry", "120", "60", "Last updated: 6 mins ago (6:09 PM)"
"2022-09-13", "17:15:35", "KendalWall", "120", "30", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "LancasterWall", "150", "29", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "PrestonWall", "100", "26", "Last updated: 3 mins ago (6:12 PM)"
"2022-09-13", "17:15:35", "The Church", "150", "71", "Last updated: 2 mins ago (6:14 PM)"
"2022-09-13", "17:15:35", "The Mothership", "400", "147", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "The Newsroom", "225", "96", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "The Prop Store", "180", "66", "Last updated: 1 min ago (6:14 PM)"
"2022-09-13", "17:15:35", "High Sports Brighton", "85", "58", "Last updated: 2 mins ago (6:13 PM)"
"2022-09-13", "17:15:35", "Awesome Walls Liverpool", "69", "17", "Last updated: 3 mins ago (6:12 PM)"
"2022-09-13", "17:15:35", "Awesome Walls Sheffield", "179", "35", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Awesome Walls Stockport", "95", "41", "Last updated: 5 mins ago (6:10 PM)"
"2022-09-13", "17:15:35", "Awesome Walls Stoke", "100", "41", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Blue Spider UK", "50", "22", "now (6:15 PM)"
"2022-09-13", "17:15:35", "Yellow Spider UK", "50", "7", "3 mins ago (6:12 PM)"
"2022-09-13", "17:15:35", "Big Rock Bond", "200", "93", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Big Rock Hub", "200", "46", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Yonder", "120", "54", "Last updated: 4 mins ago (6:11 PM)"
"2022-09-13", "17:15:35", "Beacon", "190", "44", "Last updated: 1 min ago (6:14 PM)"
"2022-09-13", "17:15:35", "Roc-Bloc", "150", "70", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Boulder Hut", "0", "0", ""
"2022-09-13", "17:15:35", "The Climbing Experience", "150", "59", "Last updated: 1 min ago (11:14 AM)"
"2022-09-13", "17:15:35", "Pinnacle Northampton", "50", "24", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "17:15:35", "Liverpool Matchworks", "200", "95", "Last updated: now (6:14 PM)"
"2022-09-13", "17:15:35", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "17:15:35", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "17:15:35", "The Climbing Hangar Exeter", "200", "87", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "The Hangar Liverpool", "275", "104", "Last updated: now (6:14 PM)"
"2022-09-13", "17:15:35", "Redpoint Worcester", "250", "52", "Last updated: now (5:15 PM)"
"2022-09-13", "17:15:35", "Volume1", "150", "46", "Last updated: now (6:15 PM)"
"2022-09-13", "17:15:35", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "17:15:35", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "18:15:37", "Oakwood", "0", "0", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "BethWall Green", "150", "115", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "CanaryWall", "100", "49", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "CroyWall", "140", "39", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "HarroWall", "500", "68", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "RavensWall", "150", "62", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "VauxWall East", "140", "104", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "VauxWall West", "150", "107", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Foundry", "120", "88", "Last updated: 7 mins ago (7:08 PM)"
"2022-09-13", "18:15:37", "KendalWall", "120", "42", "Last updated: 2 mins ago (7:13 PM)"
"2022-09-13", "18:15:37", "LancasterWall", "150", "50", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "PrestonWall", "100", "51", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "The Church", "150", "99", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "The Mothership", "400", "216", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "The Newsroom", "225", "156", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "The Prop Store", "180", "93", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "High Sports Brighton", "85", "69", "Last updated: 5 mins ago (7:11 PM)"
"2022-09-13", "18:15:37", "Awesome Walls Liverpool", "69", "20", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Awesome Walls Sheffield", "179", "53", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Awesome Walls Stockport", "95", "84", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "Awesome Walls Stoke", "100", "69", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Blue Spider UK", "50", "34", "1 min ago (7:14 PM)"
"2022-09-13", "18:15:37", "Yellow Spider UK", "50", "13", "7 mins ago (7:08 PM)"
"2022-09-13", "18:15:37", "Big Rock Bond", "200", "141", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Big Rock Hub", "200", "54", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "Yonder", "120", "84", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "Beacon", "190", "60", "Last updated: 1 min ago (7:14 PM)"
"2022-09-13", "18:15:37", "Roc-Bloc", "150", "89", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Boulder Hut", "0", "0", ""
"2022-09-13", "18:15:37", "The Climbing Experience", "150", "67", "Last updated: 3 mins ago (12:12 PM)"
"2022-09-13", "18:15:37", "Pinnacle Northampton", "50", "39", "Last updated: now (7:14 PM)"
"2022-09-13", "18:15:37", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "18:15:37", "Liverpool Matchworks", "200", "122", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "18:15:37", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "18:15:37", "The Climbing Hangar Exeter", "200", "136", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "The Hangar Liverpool", "275", "133", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Redpoint Worcester", "250", "57", "Last updated: now (6:15 PM)"
"2022-09-13", "18:15:37", "Volume1", "150", "82", "Last updated: now (7:15 PM)"
"2022-09-13", "18:15:37", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "18:15:37", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "19:15:35", "Oakwood", "0", "0", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "BethWall Green", "150", "72", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "CanaryWall", "100", "29", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "CroyWall", "140", "33", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "HarroWall", "500", "47", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "RavensWall", "150", "58", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "VauxWall East", "140", "58", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "VauxWall West", "150", "71", "Last updated: now (8:14 PM)"
"2022-09-13", "19:15:35", "Foundry", "120", "84", "Last updated: 3 mins ago (8:12 PM)"
"2022-09-13", "19:15:35", "KendalWall", "120", "39", "Last updated: 6 mins ago (8:10 PM)"
"2022-09-13", "19:15:35", "LancasterWall", "150", "48", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "PrestonWall", "100", "45", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "The Church", "150", "86", "Last updated: 1 min ago (8:14 PM)"
"2022-09-13", "19:15:35", "The Mothership", "400", "236", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "The Newsroom", "225", "155", "Last updated: now (8:14 PM)"
"2022-09-13", "19:15:35", "The Prop Store", "180", "99", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "High Sports Brighton", "85", "85", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-13", "19:15:35", "Awesome Walls Liverpool", "69", "21", "Last updated: 8 mins ago (8:07 PM)"
"2022-09-13", "19:15:35", "Awesome Walls Sheffield", "179", "43", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "Awesome Walls Stockport", "95", "79", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "Awesome Walls Stoke", "100", "72", "Last updated: now (8:14 PM)"
"2022-09-13", "19:15:35", "Blue Spider UK", "50", "36", "5 mins ago (8:10 PM)"
"2022-09-13", "19:15:35", "Yellow Spider UK", "50", "13", "now (8:15 PM)"
"2022-09-13", "19:15:35", "Big Rock Bond", "200", "166", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "Big Rock Hub", "200", "72", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-13", "19:15:35", "Yonder", "120", "73", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-13", "19:15:35", "Beacon", "190", "58", "Last updated: now (8:14 PM)"
"2022-09-13", "19:15:35", "Roc-Bloc", "150", "80", "Last updated: 4 mins ago (8:11 PM)"
"2022-09-13", "19:15:35", "Boulder Hut", "0", "0", ""
"2022-09-13", "19:15:35", "The Climbing Experience", "150", "76", "Last updated: now (1:14 PM)"
"2022-09-13", "19:15:35", "Pinnacle Northampton", "50", "37", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "19:15:35", "Liverpool Matchworks", "200", "113", "Last updated: now (8:14 PM)"
"2022-09-13", "19:15:35", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "19:15:35", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "19:15:35", "The Climbing Hangar Exeter", "200", "164", "Last updated: 1 min ago (8:14 PM)"
"2022-09-13", "19:15:35", "The Hangar Liverpool", "275", "99", "Last updated: now (8:15 PM)"
"2022-09-13", "19:15:35", "Redpoint Worcester", "250", "60", "Last updated: 4 mins ago (7:11 PM)"
"2022-09-13", "19:15:35", "Volume1", "150", "72", "Last updated: 1 min ago (8:14 PM)"
"2022-09-13", "19:15:35", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "19:15:35", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "20:15:35", "Oakwood", "0", "0", "Last updated: 10 mins ago (9:06 PM)"
"2022-09-13", "20:15:35", "BethWall Green", "150", "15", "Last updated: 8 mins ago (9:07 PM)"
"2022-09-13", "20:15:35", "CanaryWall", "100", "11", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "CroyWall", "140", "17", "Last updated: now (9:14 PM)"
"2022-09-13", "20:15:35", "HarroWall", "500", "31", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "RavensWall", "150", "35", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-13", "20:15:35", "VauxWall East", "140", "12", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "VauxWall West", "150", "48", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "Foundry", "120", "60", "Last updated: 7 mins ago (9:08 PM)"
"2022-09-13", "20:15:35", "KendalWall", "120", "32", "Last updated: 12 mins ago (9:03 PM)"
"2022-09-13", "20:15:35", "LancasterWall", "150", "30", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-13", "20:15:35", "PrestonWall", "100", "14", "Last updated: 6 mins ago (9:09 PM)"
"2022-09-13", "20:15:35", "The Church", "150", "50", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "The Mothership", "400", "170", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "The Newsroom", "225", "109", "Last updated: now (9:14 PM)"
"2022-09-13", "20:15:35", "The Prop Store", "180", "77", "Last updated: now (9:14 PM)"
"2022-09-13", "20:15:35", "High Sports Brighton", "85", "85", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-13", "20:15:35", "Awesome Walls Liverpool", "69", "5", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "Awesome Walls Sheffield", "179", "16", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-13", "20:15:35", "Awesome Walls Stockport", "95", "66", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "Awesome Walls Stoke", "100", "49", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-13", "20:15:35", "Blue Spider UK", "50", "36", "10 mins ago (9:05 PM)"
"2022-09-13", "20:15:35", "Yellow Spider UK", "50", "13", "6 mins ago (9:09 PM)"
"2022-09-13", "20:15:35", "Big Rock Bond", "200", "154", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "Big Rock Hub", "200", "68", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "Yonder", "120", "27", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-13", "20:15:35", "Beacon", "190", "0", "Last updated: now (9:15 PM)"
"2022-09-13", "20:15:35", "Roc-Bloc", "150", "21", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-13", "20:15:35", "Boulder Hut", "0", "0", ""
"2022-09-13", "20:15:35", "The Climbing Experience", "150", "74", "Last updated: now (2:14 PM)"
"2022-09-13", "20:15:35", "Pinnacle Northampton", "50", "17", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-13", "20:15:35", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "20:15:35", "Liverpool Matchworks", "200", "71", "Last updated: 1 min ago (9:14 PM)"
"2022-09-13", "20:15:35", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "20:15:35", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "20:15:35", "The Climbing Hangar Exeter", "200", "121", "Last updated: 1 min ago (9:14 PM)"
"2022-09-13", "20:15:35", "The Hangar Liverpool", "275", "70", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-13", "20:15:35", "Redpoint Worcester", "250", "49", "Last updated: 5 mins ago (8:10 PM)"
"2022-09-13", "20:15:35", "Volume1", "150", "46", "Last updated: 5 mins ago (9:11 PM)"
"2022-09-13", "20:15:35", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "20:15:35", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "21:15:37", "Oakwood", "0", "0", "Last updated: 4 mins ago (10:12 PM)"
"2022-09-13", "21:15:37", "BethWall Green", "150", "5", "Last updated: 10 mins ago (10:06 PM)"
"2022-09-13", "21:15:37", "CanaryWall", "100", "9", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "CroyWall", "140", "4", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-13", "21:15:37", "HarroWall", "500", "22", "Last updated: now (10:15 PM)"
"2022-09-13", "21:15:37", "RavensWall", "150", "5", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "VauxWall East", "140", "0", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "VauxWall West", "150", "28", "Last updated: 3 mins ago (10:12 PM)"
"2022-09-13", "21:15:37", "Foundry", "120", "36", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-13", "21:15:37", "KendalWall", "120", "15", "Last updated: 12 mins ago (10:03 PM)"
"2022-09-13", "21:15:37", "LancasterWall", "150", "6", "Last updated: 6 mins ago (10:09 PM)"
"2022-09-13", "21:15:37", "PrestonWall", "100", "3", "Last updated: 13 mins ago (10:02 PM)"
"2022-09-13", "21:15:37", "The Church", "150", "18", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "The Mothership", "400", "82", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "The Newsroom", "225", "51", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "The Prop Store", "180", "34", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "High Sports Brighton", "85", "85", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "Awesome Walls Liverpool", "69", "0", "Last updated: now (10:15 PM)"
"2022-09-13", "21:15:37", "Awesome Walls Sheffield", "179", "0", "Last updated: now (10:14 PM)"
"2022-09-13", "21:15:37", "Awesome Walls Stockport", "95", "21", "Last updated: 14 mins ago (10:01 PM)"
"2022-09-13", "21:15:37", "Awesome Walls Stoke", "100", "16", "Last updated: 17 mins ago (9:58 PM)"
"2022-09-13", "21:15:37", "Blue Spider UK", "50", "36", "11 mins ago (10:05 PM)"
"2022-09-13", "21:15:37", "Yellow Spider UK", "50", "13", "37 mins ago (9:38 PM)"
"2022-09-13", "21:15:37", "Big Rock Bond", "200", "95", "Last updated: 14 mins ago (10:01 PM)"
"2022-09-13", "21:15:37", "Big Rock Hub", "200", "47", "Last updated: 24 mins ago (9:51 PM)"
"2022-09-13", "21:15:37", "Yonder", "120", "5", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "Beacon", "190", "0", "Last updated: 2 mins ago (10:13 PM)"
"2022-09-13", "21:15:37", "Roc-Bloc", "150", "2", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "Boulder Hut", "0", "0", ""
"2022-09-13", "21:15:37", "The Climbing Experience", "150", "71", "Last updated: 5 mins ago (3:10 PM)"
"2022-09-13", "21:15:37", "Pinnacle Northampton", "50", "1", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-13", "21:15:37", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "21:15:37", "Liverpool Matchworks", "200", "0", "Last updated: now (10:14 PM)"
"2022-09-13", "21:15:37", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "21:15:37", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "21:15:37", "The Climbing Hangar Exeter", "200", "83", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-13", "21:15:37", "The Hangar Liverpool", "275", "24", "Last updated: 4 mins ago (10:11 PM)"
"2022-09-13", "21:15:37", "Redpoint Worcester", "250", "49", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-13", "21:15:37", "Volume1", "150", "16", "Last updated: 4 mins ago (10:11 PM)"
"2022-09-13", "21:15:37", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "21:15:37", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "22:15:43", "Oakwood", "0", "0", "Last updated: 4 mins ago (11:11 PM)"
"2022-09-13", "22:15:43", "BethWall Green", "150", "3", "Last updated: 8 mins ago (11:07 PM)"
"2022-09-13", "22:15:43", "CanaryWall", "100", "4", "Last updated: 8 mins ago (11:07 PM)"
"2022-09-13", "22:15:43", "CroyWall", "140", "0", "Last updated: 56 mins ago (10:19 PM)"
"2022-09-13", "22:15:43", "HarroWall", "500", "3", "Last updated: now (11:15 PM)"
"2022-09-13", "22:15:43", "RavensWall", "150", "1", "Last updated: 6 mins ago (11:09 PM)"
"2022-09-13", "22:15:43", "VauxWall East", "140", "0", "Last updated: 8 mins ago (11:08 PM)"
"2022-09-13", "22:15:43", "VauxWall West", "150", "1", "Last updated: 3 mins ago (11:12 PM)"
"2022-09-13", "22:15:43", "Foundry", "120", "8", "Last updated: 53 mins ago (10:23 PM)"
"2022-09-13", "22:15:43", "KendalWall", "120", "0", "Last updated: 12 mins ago (11:03 PM)"
"2022-09-13", "22:15:43", "LancasterWall", "150", "1", "Last updated: 1 hour ago (10:09 PM)"
"2022-09-13", "22:15:43", "PrestonWall", "100", "0", "Last updated: 1 hour ago (10:02 PM)"
"2022-09-13", "22:15:43", "The Church", "150", "0", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "The Mothership", "400", "15", "Last updated: 6 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "The Newsroom", "225", "18", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "The Prop Store", "180", "9", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "High Sports Brighton", "85", "85", "Last updated: 6 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "Awesome Walls Liverpool", "69", "0", "Last updated: now (11:15 PM)"
"2022-09-13", "22:15:43", "Awesome Walls Sheffield", "179", "0", "Last updated: 1 min ago (11:14 PM)"
"2022-09-13", "22:15:43", "Awesome Walls Stockport", "95", "10", "Last updated: 1 hour ago (10:01 PM)"
"2022-09-13", "22:15:43", "Awesome Walls Stoke", "100", "2", "Last updated: 40 mins ago (10:35 PM)"
"2022-09-13", "22:15:43", "Blue Spider UK", "50", "36", "1 hour ago (10:05 PM)"
"2022-09-13", "22:15:43", "Yellow Spider UK", "50", "13", "2 hours ago (9:38 PM)"
"2022-09-13", "22:15:43", "Big Rock Bond", "200", "42", "Last updated: 14 mins ago (11:01 PM)"
"2022-09-13", "22:15:43", "Big Rock Hub", "200", "24", "Last updated: 1 hour ago (9:51 PM)"
"2022-09-13", "22:15:43", "Yonder", "120", "0", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "Beacon", "190", "0", "Last updated: 2 mins ago (11:13 PM)"
"2022-09-13", "22:15:43", "Roc-Bloc", "150", "0", "Last updated: 6 mins ago (11:10 PM)"
"2022-09-13", "22:15:43", "Boulder Hut", "0", "0", ""
"2022-09-13", "22:15:43", "The Climbing Experience", "150", "71", "Last updated: 5 mins ago (4:10 PM)"
"2022-09-13", "22:15:43", "Pinnacle Northampton", "50", "0", "Last updated: 17 mins ago (10:58 PM)"
"2022-09-13", "22:15:43", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "22:15:43", "Liverpool Matchworks", "200", "0", "Last updated: 3 mins ago (11:12 PM)"
"2022-09-13", "22:15:43", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "22:15:43", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "22:15:43", "The Climbing Hangar Exeter", "200", "39", "Last updated: 4 mins ago (11:12 PM)"
"2022-09-13", "22:15:43", "The Hangar Liverpool", "275", "4", "Last updated: 4 mins ago (11:12 PM)"
"2022-09-13", "22:15:43", "Redpoint Worcester", "250", "49", "Last updated: 6 mins ago (10:10 PM)"
"2022-09-13", "22:15:43", "Volume1", "150", "3", "Last updated: 5 mins ago (11:11 PM)"
"2022-09-13", "22:15:43", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "22:15:43", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-13", "23:15:47", "Oakwood", "0", "0", "Last updated: 4 mins ago (12:11 AM)"
"2022-09-13", "23:15:47", "BethWall Green", "150", "0", "Last updated: 56 mins ago (11:19 PM)"
"2022-09-13", "23:15:47", "CanaryWall", "100", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "CroyWall", "140", "0", "Last updated: 2 hours ago (10:19 PM)"
"2022-09-13", "23:15:47", "HarroWall", "500", "0", "Last updated: 10 mins ago (12:05 AM)"
"2022-09-13", "23:15:47", "RavensWall", "150", "0", "Last updated: 5 mins ago (12:11 AM)"
"2022-09-13", "23:15:47", "VauxWall East", "140", "0", "Last updated: 8 mins ago (12:08 AM)"
"2022-09-13", "23:15:47", "VauxWall West", "150", "0", "Last updated: 7 mins ago (12:08 AM)"
"2022-09-13", "23:15:47", "Foundry", "120", "0", "Last updated: 2 hours ago (10:23 PM)"
"2022-09-13", "23:15:47", "KendalWall", "120", "0", "Last updated: 57 mins ago (11:19 PM)"
"2022-09-13", "23:15:47", "LancasterWall", "150", "0", "Last updated: 2 hours ago (10:09 PM)"
"2022-09-13", "23:15:47", "PrestonWall", "100", "0", "Last updated: 2 hours ago (10:02 PM)"
"2022-09-13", "23:15:47", "The Church", "150", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "The Mothership", "400", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "The Newsroom", "225", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "The Prop Store", "180", "0", "Last updated: 5 mins ago (12:11 AM)"
"2022-09-13", "23:15:47", "High Sports Brighton", "85", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "Awesome Walls Liverpool", "69", "0", "Last updated: now (12:15 AM)"
"2022-09-13", "23:15:47", "Awesome Walls Sheffield", "179", "0", "Last updated: 1 min ago (12:14 AM)"
"2022-09-13", "23:15:47", "Awesome Walls Stockport", "95", "0", "Last updated: 2 hours ago (10:01 PM)"
"2022-09-13", "23:15:47", "Awesome Walls Stoke", "100", "0", "Last updated: 2 hours ago (10:35 PM)"
"2022-09-13", "23:15:47", "Blue Spider UK", "50", "0", "2 hours ago (10:05 PM)"
